,Model,ProQ2D,ProQRosCenD,ProQRosFAD,ProQ3D,Target
130,model_5_seed_0_rec_4_ens_1,0.501027,0.663616,0.871769,0.720198,6FCO_A
131,model_3_seed_0_rec_8_ens_8,0.47411899999999996,0.654365,0.855268,0.686995,6FCO_A
132,model_2_seed_0_rec_1_ens_1,0.46373100000000006,0.6589649999999999,0.8456940000000001,0.667565,6FCO_A
133,model_3_ptm_seed_0_rec_1_ens_8,0.500366,0.666666,0.8487180000000001,0.709015,6FCO_A
134,model_1_ptm_seed_0_rec_5_ens_1,0.49571400000000004,0.656149,0.8620540000000001,0.6991970000000001,6FCO_A
135,model_5_seed_1_rec_5_ens_8,0.504631,0.6882659999999999,0.8709899999999999,0.701792,6FCO_A
136,model_4_ptm_seed_1_rec_4_ens_8,0.511042,0.657261,0.856058,0.729871,6FCO_A
137,model_1_seed_0_rec_1_ens_8,0.460269,0.655927,0.845575,0.6631859999999999,6FCO_A
138,model_3_seed_0_rec_10_ens_1,0.47889,0.665612,0.85331,0.681395,6FCO_A
139,model_4_ptm_seed_0_rec_3_ens_8,0.548715,0.674226,0.866025,0.73614,6FCO_A
140,model_4_ptm_seed_0_rec_7_ens_1,0.5110819999999999,0.655907,0.870389,0.746675,6FCO_A
141,model_1_ptm_seed_0_rec_9_ens_1,0.496989,0.665071,0.8677229999999999,0.679959,6FCO_A
142,model_3_seed_0_rec_3_ens_8,0.485879,0.664133,0.854389,0.694962,6FCO_A
143,model_1_ptm_seed_1_rec_4_ens_8,0.57834,0.6938979999999999,0.884566,0.7218399999999999,6FCO_A
144,model_2_ptm_seed_0_rec_3_ens_1,0.452117,0.64258,0.8506040000000001,0.67286,6FCO_A
145,model_4_ptm_seed_1_rec_10_ens_1,0.537914,0.6682239999999999,0.8706780000000001,0.7399220000000001,6FCO_A
146,model_5_ptm_seed_0_rec_2_ens_1,0.505592,0.676886,0.8691629999999999,0.71795,6FCO_A
147,model_4_ptm_seed_1_rec_9_ens_8,0.506516,0.650779,0.848224,0.725403,6FCO_A
148,model_2_seed_1_rec_2_ens_1,0.471448,0.647678,0.846721,0.657726,6FCO_A
149,model_2_ptm_seed_1_rec_2_ens_8,0.489163,0.662528,0.8589459999999999,0.66227,6FCO_A
150,model_3_seed_0_rec_5_ens_8,0.470314,0.655834,0.854232,0.687712,6FCO_A
151,model_4_seed_1_rec_9_ens_1,0.505171,0.671894,0.868891,0.6947720000000001,6FCO_A
152,model_2_seed_1_rec_1_ens_1,0.46327299999999993,0.66255,0.8396959999999999,0.688788,6FCO_A
153,model_2_ptm_seed_1_rec_7_ens_8,0.44642200000000004,0.643423,0.846031,0.6844640000000001,6FCO_A
154,model_1_seed_1_rec_3_ens_1,0.52031,0.6760189999999999,0.86865,0.692666,6FCO_A
155,model_3_seed_1_rec_3_ens_8,0.470604,0.664683,0.844609,0.67919,6FCO_A
156,model_4_seed_0_rec_9_ens_8,0.520253,0.6712640000000001,0.870283,0.700294,6FCO_A
157,model_1_seed_1_rec_6_ens_8,0.559725,0.690002,0.8836309999999999,0.706484,6FCO_A
158,model_2_ptm_seed_0_rec_2_ens_8,0.45907200000000004,0.655651,0.8514520000000001,0.665145,6FCO_A
159,model_3_seed_0_rec_3_ens_1,0.49005699999999996,0.6645270000000001,0.861282,0.694911,6FCO_A
160,model_5_ptm_seed_1_rec_3_ens_8,0.459334,0.650341,0.8482569999999999,0.682549,6FCO_A
161,model_4_ptm_seed_0_rec_9_ens_8,0.495753,0.651215,0.831376,0.712062,6FCO_A
162,model_2_seed_0_rec_7_ens_8,0.5019520000000001,0.667353,0.872174,0.703642,6FCO_A
163,model_3_ptm_seed_1_rec_2_ens_1,0.44722399999999995,0.656756,0.834591,0.688268,6FCO_A
164,model_4_seed_0_rec_8_ens_8,0.5086149999999999,0.672225,0.8713870000000001,0.698856,6FCO_A
165,model_5_ptm_seed_1_rec_6_ens_1,0.473204,0.654174,0.860092,0.6927840000000001,6FCO_A
166,model_4_seed_0_rec_4_ens_8,0.49323999999999996,0.666096,0.862391,0.6918850000000001,6FCO_A
167,model_5_seed_0_rec_4_ens_8,0.465062,0.664661,0.8639819999999999,0.69798,6FCO_A
168,model_1_seed_0_rec_2_ens_8,0.46274399999999993,0.659764,0.8627520000000001,0.676449,6FCO_A
169,model_3_ptm_seed_0_rec_6_ens_8,0.43537299999999995,0.654153,0.8416290000000001,0.688095,6FCO_A
170,model_2_seed_1_rec_4_ens_1,0.5593600000000001,0.681398,0.877375,0.702562,6FCO_A
171,model_5_seed_0_rec_7_ens_1,0.47152,0.652363,0.8634709999999999,0.699785,6FCO_A
172,model_1_ptm_seed_0_rec_4_ens_8,0.5468350000000001,0.684095,0.877249,0.705531,6FCO_A
173,model_5_seed_1_rec_7_ens_1,0.47348,0.658411,0.8695149999999999,0.687578,6FCO_A
174,model_2_seed_0_rec_8_ens_1,0.485651,0.652312,0.8628709999999999,0.699333,6FCO_A
175,model_3_ptm_seed_1_rec_6_ens_8,0.44050100000000003,0.652904,0.8431690000000001,0.688203,6FCO_A
176,model_1_ptm_seed_1_rec_10_ens_8,0.550322,0.685944,0.880898,0.707187,6FCO_A
177,model_2_ptm_seed_0_rec_5_ens_1,0.46001899999999996,0.643516,0.849767,0.670769,6FCO_A
178,model_2_seed_0_rec_9_ens_8,0.46435200000000004,0.648354,0.862344,0.697645,6FCO_A
179,model_1_ptm_seed_0_rec_1_ens_8,0.502631,0.658524,0.8475020000000001,0.690593,6FCO_A
180,model_2_ptm_seed_1_rec_3_ens_8,0.446384,0.64694,0.8472299999999999,0.669212,6FCO_A
181,model_4_seed_1_rec_5_ens_8,0.495733,0.6700050000000001,0.86526,0.694513,6FCO_A
182,model_1_ptm_seed_0_rec_10_ens_8,0.549089,0.6900609999999999,0.8815049999999999,0.711342,6FCO_A
183,model_5_ptm_seed_0_rec_9_ens_8,0.47326599999999996,0.650994,0.860727,0.693995,6FCO_A
184,model_4_seed_1_rec_1_ens_1,0.5225390000000001,0.671367,0.864138,0.715199,6FCO_A
185,model_1_ptm_seed_0_rec_9_ens_8,0.499158,0.665036,0.8680040000000001,0.6847770000000001,6FCO_A
186,model_3_seed_0_rec_4_ens_8,0.472204,0.656621,0.8535159999999999,0.6847439999999999,6FCO_A
187,model_5_ptm_seed_1_rec_3_ens_1,0.44597600000000004,0.643572,0.852908,0.679693,6FCO_A
188,model_1_ptm_seed_0_rec_2_ens_8,0.539646,0.679869,0.8684930000000001,0.699522,6FCO_A
189,model_5_ptm_seed_0_rec_10_ens_8,0.492334,0.657474,0.861308,0.707106,6FCO_A
190,model_3_ptm_seed_1_rec_7_ens_8,0.494988,0.672431,0.857824,0.69716,6FCO_A
191,model_2_ptm_seed_0_rec_8_ens_1,0.49126000000000003,0.654993,0.857634,0.6832560000000001,6FCO_A
192,model_5_seed_1_rec_9_ens_1,0.46014799999999995,0.657168,0.863159,0.693322,6FCO_A
193,model_4_seed_1_rec_6_ens_1,0.49105600000000005,0.668513,0.865676,0.68842,6FCO_A
194,model_1_seed_0_rec_3_ens_8,0.544248,0.682232,0.879201,0.702453,6FCO_A
195,model_2_seed_0_rec_6_ens_8,0.523621,0.673769,0.875294,0.7174050000000001,6FCO_A
196,model_4_ptm_seed_0_rec_3_ens_1,0.535213,0.667539,0.8670100000000001,0.721368,6FCO_A
197,model_1_ptm_seed_0_rec_3_ens_8,0.48938100000000007,0.660982,0.8606799999999999,0.6869109999999999,6FCO_A
198,model_1_seed_0_rec_8_ens_1,0.446011,0.647758,0.859276,0.683299,6FCO_A
199,model_3_seed_1_rec_3_ens_1,0.49378299999999997,0.6678609999999999,0.8468829999999999,0.678148,6FCO_A
200,model_2_seed_1_rec_6_ens_1,0.529898,0.6721199999999999,0.873499,0.71983,6FCO_A
201,model_2_seed_1_rec_1_ens_8,0.45883599999999997,0.653349,0.8429459999999999,0.6804,6FCO_A
202,model_1_seed_1_rec_10_ens_1,0.482229,0.648454,0.8652559999999999,0.674265,6FCO_A
203,model_5_ptm_seed_1_rec_4_ens_1,0.471296,0.650984,0.857892,0.699244,6FCO_A
204,model_1_ptm_seed_0_rec_6_ens_8,0.549979,0.686954,0.8793200000000001,0.7094600000000001,6FCO_A
205,model_1_ptm_seed_0_rec_1_ens_1,0.446247,0.644816,0.837784,0.68245,6FCO_A
206,model_1_ptm_seed_1_rec_2_ens_1,0.536632,0.67598,0.863891,0.686207,6FCO_A
207,model_5_ptm_seed_1_rec_5_ens_8,0.5352680000000001,0.675089,0.8714790000000001,0.6986,6FCO_A
208,model_3_seed_1_rec_8_ens_8,0.48004399999999997,0.665095,0.855083,0.691293,6FCO_A
209,model_4_seed_1_rec_4_ens_1,0.515174,0.67264,0.8638879999999999,0.6864210000000001,6FCO_A
210,model_5_seed_0_rec_8_ens_1,0.5147390000000001,0.6802279999999999,0.875548,0.698367,6FCO_A
211,model_2_seed_1_rec_3_ens_1,0.47825100000000004,0.657281,0.8500209999999999,0.682991,6FCO_A
212,model_4_seed_1_rec_2_ens_8,0.508433,0.670734,0.862411,0.696426,6FCO_A
213,model_2_seed_1_rec_10_ens_8,0.48665699999999995,0.654018,0.8663379999999999,0.698543,6FCO_A
214,model_2_ptm_seed_1_rec_8_ens_1,0.47476899999999994,0.648135,0.853425,0.6740149999999999,6FCO_A
215,model_4_ptm_seed_0_rec_1_ens_1,0.539679,0.674158,0.868345,0.724689,6FCO_A
216,model_4_seed_1_rec_5_ens_1,0.492073,0.667197,0.86061,0.688664,6FCO_A
217,model_1_seed_0_rec_1_ens_1,0.441342,0.6467310000000001,0.8408559999999999,0.665007,6FCO_A
218,model_5_ptm_seed_0_rec_4_ens_8,0.47558999999999996,0.655778,0.854133,0.691008,6FCO_A
219,model_1_seed_0_rec_9_ens_1,0.519111,0.676921,0.8761209999999999,0.7005979999999999,6FCO_A
220,model_1_seed_1_rec_5_ens_8,0.489982,0.66315,0.868042,0.6964640000000001,6FCO_A
221,model_5_seed_1_rec_9_ens_8,0.49608100000000005,0.6783140000000001,0.870808,0.71436,6FCO_A
222,model_4_seed_0_rec_6_ens_1,0.494742,0.668428,0.8698020000000001,0.692595,6FCO_A
223,model_5_ptm_seed_0_rec_5_ens_8,0.549103,0.68269,0.8726719999999999,0.7069840000000001,6FCO_A
224,model_3_ptm_seed_0_rec_9_ens_1,0.441492,0.655346,0.8457370000000001,0.69431,6FCO_A
225,model_5_ptm_seed_0_rec_7_ens_1,0.488257,0.655415,0.859455,0.697699,6FCO_A
226,model_1_seed_0_rec_7_ens_8,0.46768699999999996,0.635311,0.8583930000000001,0.659458,6FCO_A
227,model_2_ptm_seed_0_rec_2_ens_1,0.459901,0.656684,0.8529639999999999,0.662533,6FCO_A
228,model_1_ptm_seed_0_rec_8_ens_8,0.55125,0.690576,0.880647,0.7133729999999999,6FCO_A
229,model_1_ptm_seed_1_rec_9_ens_1,0.490725,0.662158,0.864242,0.689886,6FCO_A
230,model_4_seed_0_rec_2_ens_8,0.491277,0.6676880000000001,0.85513,0.6959069999999999,6FCO_A
231,model_4_ptm_seed_0_rec_2_ens_1,0.48424399999999995,0.653008,0.8479059999999999,0.727601,6FCO_A
232,model_2_ptm_seed_0_rec_6_ens_1,0.46465500000000004,0.650019,0.8514870000000001,0.6879890000000001,6FCO_A
233,model_3_ptm_seed_1_rec_1_ens_1,0.48261000000000004,0.654762,0.8413229999999999,0.696901,6FCO_A
234,model_5_seed_0_rec_6_ens_8,0.475038,0.6713279999999999,0.8662780000000001,0.710137,6FCO_A
235,model_1_ptm_seed_1_rec_3_ens_1,0.49733299999999997,0.666812,0.8589690000000001,0.68242,6FCO_A
236,model_4_seed_0_rec_2_ens_1,0.511284,0.66818,0.857907,0.684258,6FCO_A
237,model_2_seed_1_rec_7_ens_8,0.461021,0.641342,0.8585780000000001,0.699756,6FCO_A
238,model_3_ptm_seed_0_rec_7_ens_1,0.496712,0.67194,0.859756,0.700177,6FCO_A
239,model_5_ptm_seed_1_rec_1_ens_8,0.43861999999999995,0.648492,0.8560760000000001,0.7094779999999999,6FCO_A
240,model_5_seed_1_rec_10_ens_8,0.479918,0.674138,0.8692700000000001,0.709441,6FCO_A
241,model_5_ptm_seed_1_rec_2_ens_8,0.508212,0.675665,0.8689459999999999,0.707271,6FCO_A
242,model_5_seed_0_rec_1_ens_1,0.464988,0.655539,0.8567459999999999,0.690198,6FCO_A
243,model_3_seed_0_rec_1_ens_8,0.472078,0.651939,0.846268,0.676549,6FCO_A
244,model_2_ptm_seed_1_rec_10_ens_8,0.444749,0.6413260000000001,0.8462059999999999,0.6769569999999999,6FCO_A
245,model_4_seed_0_rec_7_ens_8,0.515221,0.6715909999999999,0.871049,0.700341,6FCO_A
246,model_2_ptm_seed_0_rec_10_ens_1,0.483013,0.651149,0.854476,0.680091,6FCO_A
247,model_5_seed_1_rec_4_ens_8,0.449592,0.6664720000000001,0.854065,0.685264,6FCO_A
248,model_5_seed_0_rec_1_ens_8,0.462502,0.665964,0.855907,0.6920430000000001,6FCO_A
249,model_4_ptm_seed_1_rec_3_ens_1,0.48094899999999996,0.650542,0.844972,0.7109,6FCO_A
250,model_2_seed_0_rec_3_ens_1,0.566174,0.68145,0.8831709999999999,0.713905,6FCO_A
251,model_2_seed_1_rec_9_ens_1,0.46649399999999996,0.64747,0.8609180000000001,0.6988310000000001,6FCO_A
252,model_5_seed_1_rec_1_ens_8,0.462821,0.66195,0.847852,0.6896220000000001,6FCO_A
253,model_2_ptm_seed_1_rec_2_ens_1,0.459925,0.6543720000000001,0.8512930000000001,0.647875,6FCO_A
254,model_3_ptm_seed_0_rec_2_ens_8,0.43552399999999997,0.653539,0.840065,0.700803,6FCO_A
255,model_4_seed_0_rec_10_ens_8,0.491575,0.661917,0.863082,0.693439,6FCO_A
256,model_5_seed_1_rec_3_ens_1,0.432792,0.64578,0.84909,0.690561,6FCO_A
257,model_4_ptm_seed_1_rec_10_ens_8,0.517907,0.658838,0.853452,0.7325050000000001,6FCO_A
258,model_2_ptm_seed_1_rec_1_ens_1,0.446233,0.6510600000000001,0.8343280000000001,0.6735260000000001,6FCO_A
259,model_5_ptm_seed_0_rec_1_ens_1,0.43199099999999996,0.649383,0.8570559999999999,0.712464,6FCO_A
260,model_5_ptm_seed_0_rec_8_ens_1,0.521918,0.673532,0.8733879999999999,0.699734,6FCO_A
261,model_4_seed_1_rec_8_ens_8,0.512129,0.671515,0.8718670000000001,0.699096,6FCO_A
262,model_3_ptm_seed_1_rec_10_ens_8,0.449578,0.657177,0.847184,0.689507,6FCO_A
263,model_1_seed_0_rec_4_ens_1,0.45593,0.649096,0.8603360000000001,0.694341,6FCO_A
264,model_3_seed_0_rec_9_ens_8,0.478446,0.654231,0.854398,0.684629,6FCO_A
265,model_3_ptm_seed_0_rec_3_ens_8,0.479239,0.670412,0.8511340000000001,0.6788109999999999,6FCO_A
266,model_4_seed_1_rec_7_ens_8,0.5238550000000001,0.6757270000000001,0.875224,0.703717,6FCO_A
267,model_1_seed_0_rec_4_ens_8,0.45830699999999996,0.6459699999999999,0.8616739999999999,0.684624,6FCO_A
268,model_3_ptm_seed_0_rec_5_ens_8,0.492208,0.668169,0.8554579999999999,0.70126,6FCO_A
269,model_3_seed_1_rec_1_ens_1,0.482872,0.660609,0.856824,0.697861,6FCO_A
270,model_3_seed_0_rec_6_ens_8,0.48788400000000004,0.661062,0.8583780000000001,0.692816,6FCO_A
271,model_5_seed_0_rec_10_ens_1,0.47891999999999996,0.65913,0.867777,0.7047800000000001,6FCO_A
272,model_2_seed_0_rec_6_ens_1,0.454617,0.646093,0.858167,0.695932,6FCO_A
273,model_4_seed_1_rec_6_ens_8,0.509839,0.673439,0.8722610000000001,0.69997,6FCO_A
274,model_2_ptm_seed_1_rec_9_ens_8,0.459873,0.647998,0.8503200000000001,0.687055,6FCO_A
275,model_3_seed_1_rec_2_ens_8,0.47248900000000005,0.655458,0.850844,0.673295,6FCO_A
276,model_2_ptm_seed_1_rec_5_ens_8,0.448917,0.643016,0.850555,0.676319,6FCO_A
277,model_4_ptm_seed_1_rec_4_ens_1,0.505042,0.65767,0.8604729999999999,0.729629,6FCO_A
278,model_1_ptm_seed_1_rec_8_ens_1,0.5613319999999999,0.691058,0.883718,0.717264,6FCO_A
279,model_3_seed_0_rec_5_ens_1,0.470055,0.662503,0.8537889999999999,0.683772,6FCO_A
280,model_2_ptm_seed_1_rec_4_ens_1,0.458621,0.6474439999999999,0.855192,0.670642,6FCO_A
281,model_5_ptm_seed_1_rec_8_ens_1,0.49858199999999997,0.662199,0.8638520000000001,0.696522,6FCO_A
282,model_2_ptm_seed_0_rec_9_ens_1,0.45703599999999994,0.641329,0.8487309999999999,0.666004,6FCO_A
283,model_4_ptm_seed_1_rec_2_ens_8,0.47271499999999994,0.655792,0.849993,0.721723,6FCO_A
284,model_5_ptm_seed_0_rec_8_ens_8,0.514127,0.668952,0.8722469999999999,0.70294,6FCO_A
285,model_4_seed_1_rec_9_ens_8,0.5139819999999999,0.671322,0.8711190000000001,0.6994279999999999,6FCO_A
286,model_3_ptm_seed_0_rec_7_ens_8,0.473603,0.6617810000000001,0.8480469999999999,0.688654,6FCO_A
287,model_3_ptm_seed_1_rec_3_ens_8,0.487303,0.670895,0.8510129999999999,0.687538,6FCO_A
288,model_2_seed_0_rec_10_ens_1,0.48672299999999996,0.648997,0.860984,0.6838569999999999,6FCO_A
289,model_1_ptm_seed_0_rec_10_ens_1,0.52913,0.675372,0.872899,0.698422,6FCO_A
290,model_3_ptm_seed_1_rec_3_ens_1,0.504993,0.673319,0.853941,0.692914,6FCO_A
291,model_5_ptm_seed_0_rec_4_ens_1,0.47800699999999996,0.662516,0.857906,0.708812,6FCO_A
292,model_4_seed_1_rec_8_ens_1,0.49979700000000005,0.666559,0.865877,0.6950109999999999,6FCO_A
293,model_4_ptm_seed_0_rec_7_ens_8,0.47524099999999997,0.639382,0.8532059999999999,0.7464810000000001,6FCO_A
294,model_5_seed_0_rec_6_ens_1,0.508767,0.66998,0.8722559999999999,0.724517,6FCO_A
295,model_3_seed_1_rec_2_ens_1,0.487946,0.662509,0.8390780000000001,0.691189,6FCO_A
296,model_3_ptm_seed_1_rec_4_ens_1,0.531647,0.680659,0.8684299999999999,0.6877479999999999,6FCO_A
297,model_3_seed_1_rec_10_ens_1,0.47361499999999995,0.6545300000000001,0.8565520000000001,0.688425,6FCO_A
298,model_2_seed_1_rec_4_ens_8,0.583915,0.69223,0.8856139999999999,0.7221920000000001,6FCO_A
299,model_1_seed_1_rec_9_ens_1,0.552773,0.6835829999999999,0.8794219999999999,0.704961,6FCO_A
300,model_1_ptm_seed_0_rec_4_ens_1,0.548103,0.684854,0.878635,0.714525,6FCO_A
301,model_5_ptm_seed_0_rec_6_ens_1,0.46801099999999995,0.649306,0.8544889999999999,0.680471,6FCO_A
302,model_1_seed_0_rec_3_ens_1,0.528874,0.679633,0.878042,0.710045,6FCO_A
303,model_2_seed_0_rec_4_ens_1,0.5466409999999999,0.677193,0.880484,0.709914,6FCO_A
304,model_3_ptm_seed_1_rec_9_ens_1,0.461162,0.663469,0.848413,0.68811,6FCO_A
305,model_3_seed_1_rec_1_ens_8,0.44326899999999997,0.649551,0.833442,0.6870609999999999,6FCO_A
306,model_3_ptm_seed_0_rec_10_ens_8,0.438845,0.6544399999999999,0.849046,0.677828,6FCO_A
307,model_3_seed_0_rec_7_ens_1,0.46446800000000005,0.656933,0.8473219999999999,0.67001,6FCO_A
308,model_5_seed_0_rec_10_ens_8,0.477525,0.672034,0.8652219999999999,0.70632,6FCO_A
309,model_2_seed_0_rec_3_ens_8,0.540802,0.677674,0.8758389999999999,0.715295,6FCO_A
310,model_3_seed_0_rec_4_ens_1,0.490123,0.66261,0.8594290000000001,0.695237,6FCO_A
311,model_1_ptm_seed_0_rec_3_ens_1,0.4875,0.662578,0.8619629999999999,0.6979479999999999,6FCO_A
312,model_2_ptm_seed_1_rec_1_ens_8,0.477559,0.6512939999999999,0.847181,0.6661739999999999,6FCO_A
313,model_5_seed_1_rec_2_ens_1,0.47147700000000003,0.660624,0.853002,0.686815,6FCO_A
314,model_1_seed_1_rec_1_ens_1,0.420887,0.6425390000000001,0.834707,0.675054,6FCO_A
315,model_3_seed_0_rec_2_ens_1,0.455488,0.652373,0.846342,0.677363,6FCO_A
316,model_2_ptm_seed_0_rec_1_ens_1,0.45970900000000003,0.659859,0.8495809999999999,0.6603060000000001,6FCO_A
317,model_4_seed_0_rec_9_ens_1,0.495842,0.665976,0.8669610000000001,0.693127,6FCO_A
318,model_2_seed_1_rec_7_ens_1,0.491124,0.660691,0.863848,0.709448,6FCO_A
319,model_5_seed_1_rec_7_ens_8,0.47554799999999997,0.673658,0.869348,0.705708,6FCO_A
320,model_4_seed_1_rec_7_ens_1,0.505369,0.672329,0.870123,0.692429,6FCO_A
321,model_4_seed_0_rec_1_ens_8,0.48849899999999996,0.666158,0.8543540000000001,0.717052,6FCO_A
322,model_3_seed_1_rec_6_ens_8,0.49187299999999995,0.671283,0.8578100000000001,0.6948310000000001,6FCO_A
323,model_2_ptm_seed_1_rec_10_ens_1,0.48102700000000004,0.65428,0.853733,0.685449,6FCO_A
324,model_3_ptm_seed_1_rec_2_ens_8,0.440605,0.654859,0.8370639999999999,0.702494,6FCO_A
325,model_5_seed_0_rec_2_ens_1,0.538067,0.69113,0.880718,0.7170920000000001,6FCO_A
326,model_5_ptm_seed_0_rec_6_ens_8,0.45716599999999996,0.643606,0.85562,0.693481,6FCO_A
327,model_1_ptm_seed_0_rec_6_ens_1,0.549895,0.689271,0.878783,0.721113,6FCO_A
328,model_5_seed_1_rec_10_ens_1,0.5047470000000001,0.668982,0.8771540000000001,0.710155,6FCO_A
329,model_5_seed_0_rec_5_ens_1,0.52749,0.671974,0.876216,0.7234470000000001,6FCO_A
330,model_2_ptm_seed_1_rec_5_ens_1,0.44984700000000005,0.639961,0.847957,0.671327,6FCO_A
331,model_3_ptm_seed_0_rec_10_ens_1,0.47079399999999993,0.661909,0.8523940000000001,0.688624,6FCO_A
332,model_1_ptm_seed_1_rec_7_ens_1,0.510586,0.676776,0.870157,0.716123,6FCO_A
333,model_3_ptm_seed_0_rec_8_ens_1,0.536203,0.684619,0.870785,0.711749,6FCO_A
334,model_5_ptm_seed_1_rec_7_ens_1,0.49158900000000005,0.662909,0.8669370000000001,0.711069,6FCO_A
335,model_3_ptm_seed_1_rec_6_ens_1,0.43741,0.657219,0.845374,0.681511,6FCO_A
336,model_5_ptm_seed_1_rec_10_ens_1,0.464474,0.6529560000000001,0.8551,0.692179,6FCO_A
337,model_4_seed_0_rec_3_ens_1,0.48921400000000004,0.6676310000000001,0.858558,0.689545,6FCO_A
338,model_2_ptm_seed_1_rec_6_ens_8,0.45931099999999997,0.649954,0.850398,0.6862550000000001,6FCO_A
339,model_2_seed_1_rec_5_ens_8,0.5404979999999999,0.674682,0.8770530000000001,0.706344,6FCO_A
340,model_4_seed_0_rec_5_ens_8,0.48813100000000004,0.664097,0.856878,0.691866,6FCO_A
341,model_5_seed_0_rec_5_ens_8,0.520573,0.691116,0.875592,0.707902,6FCO_A
342,model_1_seed_0_rec_10_ens_8,0.470131,0.636414,0.8597870000000001,0.657729,6FCO_A
343,model_4_ptm_seed_0_rec_5_ens_8,0.517074,0.6563260000000001,0.864562,0.74487,6FCO_A
344,model_4_seed_1_rec_4_ens_8,0.493482,0.668271,0.8598790000000001,0.697635,6FCO_A
345,model_3_ptm_seed_1_rec_5_ens_1,0.490692,0.669204,0.855115,0.6960930000000001,6FCO_A
346,model_4_ptm_seed_0_rec_6_ens_8,0.560052,0.674361,0.8825639999999999,0.748359,6FCO_A
347,model_4_ptm_seed_1_rec_3_ens_8,0.551217,0.6749189999999999,0.8664799999999999,0.7331409999999999,6FCO_A
348,model_3_ptm_seed_0_rec_1_ens_1,0.501663,0.663024,0.849709,0.698454,6FCO_A
349,model_2_ptm_seed_0_rec_10_ens_8,0.461197,0.643275,0.84831,0.6872590000000001,6FCO_A
350,model_4_seed_1_rec_3_ens_8,0.490428,0.6602899999999999,0.858484,0.690327,6FCO_A
351,model_5_ptm_seed_0_rec_2_ens_8,0.514814,0.676331,0.869574,0.715108,6FCO_A
352,model_5_seed_1_rec_5_ens_1,0.512079,0.675453,0.8724959999999999,0.699051,6FCO_A
353,model_1_ptm_seed_1_rec_7_ens_8,0.471314,0.658203,0.861298,0.698067,6FCO_A
354,model_3_ptm_seed_1_rec_7_ens_1,0.44234300000000004,0.657049,0.84209,0.676059,6FCO_A
355,model_2_seed_0_rec_9_ens_1,0.4817,0.6491640000000001,0.861518,0.6904939999999999,6FCO_A
356,model_4_ptm_seed_1_rec_1_ens_8,0.516526,0.670187,0.86172,0.723395,6FCO_A
357,model_4_seed_0_rec_6_ens_8,0.49597600000000003,0.668045,0.865358,0.694967,6FCO_A
358,model_4_seed_0_rec_10_ens_1,0.5089199999999999,0.6720689999999999,0.86979,0.699603,6FCO_A
359,model_5_ptm_seed_1_rec_6_ens_8,0.454322,0.643808,0.856453,0.691228,6FCO_A
360,model_2_ptm_seed_0_rec_6_ens_8,0.45924799999999993,0.640165,0.8502270000000001,0.678775,6FCO_A
361,model_1_seed_1_rec_4_ens_8,0.480375,0.654558,0.865135,0.692807,6FCO_A
362,model_1_ptm_seed_0_rec_5_ens_8,0.49166899999999997,0.668554,0.8651559999999999,0.703488,6FCO_A
363,model_2_seed_1_rec_3_ens_8,0.541035,0.6823819999999999,0.8777159999999999,0.711266,6FCO_A
364,model_2_seed_0_rec_2_ens_1,0.48574399999999995,0.6559550000000001,0.8618110000000001,0.680385,6FCO_A
365,model_1_ptm_seed_1_rec_5_ens_8,0.477004,0.660799,0.862749,0.6950729999999999,6FCO_A
366,model_1_ptm_seed_0_rec_7_ens_1,0.5078050000000001,0.6673439999999999,0.864875,0.6949930000000001,6FCO_A
367,model_5_seed_1_rec_4_ens_1,0.48806000000000005,0.666937,0.866081,0.708068,6FCO_A
368,model_4_ptm_seed_0_rec_5_ens_1,0.477079,0.641373,0.8513149999999999,0.725631,6FCO_A
369,model_4_ptm_seed_1_rec_6_ens_8,0.557175,0.676113,0.8780549999999999,0.7507550000000001,6FCO_A
370,model_3_seed_0_rec_9_ens_1,0.48043199999999997,0.663141,0.853439,0.676495,6FCO_A
371,model_4_ptm_seed_0_rec_2_ens_8,0.469329,0.65055,0.8476389999999999,0.7230479999999999,6FCO_A
372,model_3_seed_1_rec_6_ens_1,0.49495900000000004,0.6702899999999999,0.858376,0.6783640000000001,6FCO_A
373,model_1_ptm_seed_0_rec_7_ens_8,0.464571,0.6466890000000001,0.857574,0.683339,6FCO_A
374,model_3_seed_1_rec_7_ens_1,0.488117,0.668671,0.860656,0.692553,6FCO_A
375,model_5_seed_1_rec_6_ens_8,0.466365,0.666191,0.863793,0.703332,6FCO_A
376,model_2_seed_0_rec_8_ens_8,0.49231499999999995,0.662726,0.868576,0.704304,6FCO_A
377,model_3_ptm_seed_0_rec_4_ens_8,0.539292,0.691237,0.8706510000000001,0.698715,6FCO_A
378,model_3_seed_1_rec_5_ens_1,0.480732,0.663359,0.854188,0.6853199999999999,6FCO_A
379,model_3_seed_0_rec_8_ens_1,0.49037200000000003,0.6662020000000001,0.8573719999999999,0.6841520000000001,6FCO_A
380,model_4_seed_0_rec_7_ens_1,0.497708,0.666235,0.867281,0.696525,6FCO_A
381,model_2_ptm_seed_0_rec_5_ens_8,0.457492,0.645922,0.8495299999999999,0.685442,6FCO_A
382,model_2_ptm_seed_0_rec_7_ens_8,0.45631000000000005,0.641543,0.84954,0.671508,6FCO_A
383,model_1_seed_1_rec_2_ens_1,0.43233299999999997,0.638684,0.846196,0.66174,6FCO_A
